@RELATION badges2

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE length NUMERIC
@ATTRIBUTE even_odd {0, 1}
@ATTRIBUTE first_char_vowel {0, 1}
@ATTRIBUTE second_char_vowel {0, 1}
@ATTRIBUTE vowels NUMERIC
@ATTRIBUTE consonants NUMERIC
@ATTRIBUTE vowel_consonant_ratio NUMERIC
@ATTRIBUTE spaces NUMERIC
@ATTRIBUTE dots NUMERIC
@ATTRIBUTE words NUMERIC
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE class {-, +}

@DATA
73.0,13.0,0,1,0,5.0,7.0,0.71,1.0,0.0,2.0,0.5555555555555556,-
74.0,9.0,0,1,0,4.0,4.0,1.0,1.0,0.0,2.0,0.5714285714285714,-
75.0,16.0,1,1,0,6.0,9.0,0.67,1.0,0.0,2.0,0.5166666666666667,-
78.0,17.0,0,0,1,4.0,10.0,0.4,2.0,1.0,3.0,0.3551724137931035,+
79.0,13.0,0,0,0,3.0,9.0,0.33,1.0,0.0,2.0,0.734192037470726,-
81.0,10.0,1,0,1,3.0,6.0,0.5,1.0,0.0,2.0,0.21968085106382979,+
82.0,15.0,0,0,1,5.0,9.0,0.56,1.0,0.0,2.0,0.20069679054054054,+
84.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.2892857142857143,+
86.0,16.0,1,0,1,4.0,9.0,0.44,2.0,1.0,3.0,0.34912280701754383,+
87.0,17.0,0,0,0,5.0,11.0,0.45,1.0,0.0,2.0,0.4053191489361702,-
88.0,19.0,0,0,0,8.0,10.0,0.8,1.0,0.0,2.0,0.4916827852998066,-
89.0,10.0,1,0,1,3.0,6.0,0.5,1.0,0.0,2.0,0.3113475177304964,+
90.0,21.0,0,0,1,10.0,10.0,1.0,1.0,0.0,2.0,0.4358974358974359,+
92.0,10.0,1,0,1,2.0,7.0,0.29,1.0,0.0,2.0,0.3589665653495441,+
93.0,14.0,1,0,1,6.0,7.0,0.86,1.0,0.0,2.0,0.23039215686274506,+
95.0,11.0,0,0,1,3.0,7.0,0.43,1.0,0.0,2.0,0.235,+
96.0,11.0,0,0,1,3.0,7.0,0.43,1.0,0.0,2.0,0.235,+
97.0,20.0,1,1,0,8.0,11.0,0.73,1.0,0.0,2.0,0.5219858156028369,-
98.0,18.0,1,0,0,5.0,10.0,0.5,2.0,1.0,3.0,0.4108747044917258,-
99.0,13.0,0,0,0,3.0,6.0,0.5,2.0,2.0,3.0,0.3653846153846154,-
100.0,14.0,1,0,1,4.0,7.0,0.57,2.0,1.0,3.0,0.38245614035087716,+
101.0,11.0,0,0,1,3.0,7.0,0.43,1.0,0.0,2.0,0.32666666666666666,+
102.0,13.0,0,0,1,4.0,8.0,0.5,1.0,0.0,2.0,0.35875,+
103.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.2892857142857143,+
104.0,21.0,0,0,1,9.0,10.0,0.9,2.0,0.0,3.0,0.4358974358974359,+
105.0,18.0,1,0,1,7.0,10.0,0.7,1.0,0.0,2.0,0.4051724137931034,+
106.0,12.0,1,0,1,3.0,8.0,0.38,1.0,0.0,2.0,0.3321808510638298,+
107.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.32682291666666663,+
108.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.3113475177304964,+
111.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.3946808510638298,+
112.0,13.0,0,0,1,5.0,7.0,0.71,1.0,0.0,2.0,0.3484848484848485,+
113.0,18.0,1,0,1,5.0,12.0,0.42,1.0,0.0,2.0,0.3551724137931035,+
115.0,12.0,1,0,1,3.0,8.0,0.38,1.0,0.0,2.0,0.3321808510638298,+
116.0,13.0,0,0,1,3.0,7.0,0.43,2.0,1.0,3.0,0.5416666666666666,+
118.0,12.0,1,0,1,3.0,8.0,0.38,1.0,0.0,2.0,0.3321808510638298,+
119.0,15.0,0,0,1,4.0,10.0,0.4,1.0,0.0,2.0,0.24348958333333331,+
121.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.44468085106382976,+
122.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.41015625,+
123.0,16.0,1,0,1,5.0,8.0,0.62,2.0,1.0,3.0,0.34408602150537637,+
124.0,17.0,0,0,1,6.0,10.0,0.6,1.0,0.0,2.0,0.3551724137931035,+
128.0,15.0,0,0,1,6.0,8.0,0.75,1.0,0.0,2.0,0.31015625,+
129.0,13.0,0,0,0,4.0,8.0,0.5,1.0,0.0,2.0,0.47999035679845703,-
130.0,12.0,1,0,1,4.0,5.0,0.8,2.0,1.0,3.0,0.4491228070175438,+
131.0,8.0,1,0,1,2.0,5.0,0.4,1.0,0.0,2.0,0.23291614518147685,+
132.0,17.0,0,0,1,5.0,11.0,0.45,1.0,0.0,2.0,0.5,+
133.0,10.0,1,0,1,4.0,5.0,0.8,1.0,0.0,2.0,0.4,+
134.0,13.0,0,0,1,6.0,6.0,1.0,1.0,0.0,2.0,0.2666666666666667,+
135.0,8.0,1,0,1,2.0,5.0,0.4,1.0,0.0,2.0,0.3113475177304964,+
136.0,15.0,0,0,1,6.0,8.0,0.75,1.0,0.0,2.0,0.31015625,+
137.0,16.0,1,0,1,5.0,10.0,0.5,1.0,0.0,2.0,0.3551724137931035,+
138.0,15.0,0,0,0,4.0,8.0,0.5,2.0,1.0,3.0,0.5363636363636364,-
139.0,25.0,0,0,0,8.0,16.0,0.5,1.0,0.0,2.0,0.7124620060790274,-
141.0,13.0,0,0,1,4.0,8.0,0.5,1.0,0.0,2.0,0.38541666666666663,+
142.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.38095238095238093,+
143.0,10.0,1,0,1,3.0,6.0,0.5,1.0,0.0,2.0,0.3946808510638298,+
144.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.4780141843971631,+
145.0,12.0,1,0,1,5.0,6.0,0.83,1.0,0.0,2.0,0.2161094224924012,+
146.0,21.0,0,0,1,7.0,12.0,0.58,2.0,0.0,3.0,0.45517241379310347,+
149.0,11.0,0,0,1,3.0,7.0,0.43,1.0,0.0,2.0,0.41,+
150.0,14.0,1,0,1,6.0,7.0,0.86,1.0,0.0,2.0,0.23039215686274506,+
151.0,15.0,0,0,1,4.0,8.0,0.5,2.0,1.0,3.0,0.3265421618562535,+
152.0,13.0,0,0,0,3.0,7.0,0.43,2.0,1.0,3.0,0.532051282051282,-
153.0,12.0,1,0,1,5.0,6.0,0.83,1.0,0.0,2.0,0.3113475177304964,+
154.0,15.0,0,0,1,6.0,8.0,0.75,1.0,0.0,2.0,0.32682291666666663,+
156.0,15.0,0,0,1,4.0,10.0,0.4,1.0,0.0,2.0,0.32682291666666663,+
157.0,18.0,1,0,1,6.0,11.0,0.55,1.0,0.0,2.0,0.3551724137931035,+
158.0,13.0,0,0,1,5.0,7.0,0.71,1.0,0.0,2.0,0.4318181818181818,+
159.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.46015625,+
160.0,13.0,0,0,1,4.0,8.0,0.5,1.0,0.0,2.0,0.46875,+
161.0,16.0,1,0,1,4.0,11.0,0.36,1.0,0.0,2.0,0.3666666666666667,+
162.0,11.0,0,0,1,3.0,7.0,0.43,1.0,0.0,2.0,0.45999999999999996,+
163.0,14.0,1,0,1,3.0,8.0,0.38,2.0,1.0,3.0,0.4348370927318296,+
164.0,15.0,0,0,1,5.0,9.0,0.56,1.0,0.0,2.0,0.20069679054054054,+
166.0,15.0,0,0,1,4.0,10.0,0.4,1.0,0.0,2.0,0.41015625,+
167.0,13.0,0,0,1,5.0,6.0,0.83,2.0,0.0,3.0,0.4491228070175438,+
168.0,14.0,1,0,1,7.0,6.0,1.17,1.0,0.0,2.0,0.3137254901960784,+
169.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.4934895833333333,+
170.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.5172991071428572,+
171.0,19.0,0,0,1,7.0,9.0,0.78,2.0,1.0,3.0,0.45517241379310347,+
172.0,16.0,1,0,1,3.0,10.0,0.3,2.0,1.0,3.0,0.3551724137931035,+
173.0,18.0,1,0,1,6.0,9.0,0.67,2.0,1.0,3.0,0.37739463601532564,+
175.0,18.0,1,0,1,7.0,8.0,0.88,2.0,1.0,3.0,0.38433908045977017,+
176.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.53515625,+
177.0,15.0,0,0,1,5.0,9.0,0.56,1.0,0.0,2.0,0.32682291666666663,+
178.0,15.0,0,0,1,5.0,9.0,0.56,1.0,0.0,2.0,0.41015625,+
179.0,17.0,0,0,1,5.0,9.0,0.56,2.0,1.0,3.0,0.41666666666666663,+
180.0,18.0,1,0,1,7.0,8.0,0.88,3.0,0.0,4.0,0.38433908045977017,+
182.0,12.0,1,0,1,6.0,5.0,1.2,1.0,0.0,2.0,0.2161094224924012,+
183.0,10.0,1,0,1,3.0,6.0,0.5,1.0,0.0,2.0,0.44468085106382976,+
184.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.501823708206687,+
185.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.5196808510638298,+
187.0,13.0,0,0,1,4.0,8.0,0.5,1.0,0.0,2.0,0.51875,+
188.0,9.0,0,0,1,5.0,3.0,1.67,1.0,0.0,2.0,0.4642857142857143,+
189.0,18.0,1,0,1,7.0,10.0,0.7,1.0,0.0,2.0,0.4051724137931034,+
190.0,10.0,1,0,1,4.0,5.0,0.8,1.0,0.0,2.0,0.4,+
191.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.5335697399527186,+
192.0,16.0,1,0,1,6.0,9.0,0.67,1.0,0.0,2.0,0.4,+
193.0,19.0,0,0,1,8.0,10.0,0.8,1.0,0.0,2.0,0.5833333333333334,+
194.0,16.0,1,0,1,7.0,8.0,0.88,1.0,0.0,2.0,0.4,+
195.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.4642857142857143,+
197.0,10.0,1,1,0,4.0,5.0,0.8,1.0,0.0,2.0,0.5833333333333334,-
198.0,14.0,1,1,0,6.0,6.0,1.0,2.0,0.0,3.0,0.4368131868131868,-
199.0,15.0,0,0,1,4.0,10.0,0.4,1.0,0.0,2.0,0.46015625,+
200.0,13.0,0,0,1,5.0,7.0,0.71,1.0,0.0,2.0,0.4818181818181818,+
201.0,11.0,0,0,1,3.0,7.0,0.43,1.0,0.0,2.0,0.4933333333333333,+
202.0,18.0,1,0,1,6.0,9.0,0.67,2.0,1.0,3.0,0.37739463601532564,+
203.0,17.0,0,0,1,3.0,11.0,0.27,2.0,1.0,3.0,0.3551724137931035,+
205.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.5142857142857142,+
206.0,12.0,1,0,1,5.0,6.0,0.83,1.0,0.0,2.0,0.3946808510638298,+
208.0,14.0,1,0,1,4.0,9.0,0.44,1.0,0.0,2.0,0.39338235294117646,+
209.0,9.0,0,0,0,2.0,6.0,0.33,1.0,0.0,2.0,0.5833333333333334,-
210.0,11.0,0,0,0,3.0,7.0,0.43,1.0,0.0,2.0,0.6590909090909091,-
212.0,19.0,0,0,0,6.0,12.0,0.5,1.0,0.0,2.0,0.36751427088738975,-
213.0,18.0,1,0,0,4.0,11.0,0.36,2.0,1.0,3.0,0.5219858156028369,-
214.0,13.0,0,0,0,4.0,6.0,0.67,2.0,1.0,3.0,0.3653846153846154,-
215.0,14.0,1,0,1,4.0,9.0,0.44,1.0,0.0,2.0,0.39338235294117646,+
216.0,15.0,0,0,1,5.0,9.0,0.56,1.0,0.0,2.0,0.46015625,+
217.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.5490451388888888,+
218.0,11.0,0,0,1,3.0,7.0,0.43,1.0,0.0,2.0,0.5171428571428571,+
221.0,15.0,0,0,1,4.0,8.0,0.5,2.0,1.0,3.0,0.34408602150537637,+
222.0,15.0,0,0,1,4.0,8.0,0.5,2.0,1.0,3.0,0.4274193548387097,+
223.0,14.0,1,0,1,4.0,7.0,0.57,2.0,1.0,3.0,0.4,+
224.0,15.0,0,0,1,5.0,9.0,0.56,1.0,0.0,2.0,0.4934895833333333,+
225.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.5446808510638298,+
227.0,13.0,0,0,1,6.0,6.0,1.0,1.0,0.0,2.0,0.2666666666666667,+
228.0,10.0,1,0,1,4.0,5.0,0.8,1.0,0.0,2.0,0.4,+
229.0,16.0,1,0,1,4.0,9.0,0.44,2.0,1.0,3.0,0.3666666666666667,+
230.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.553771760154739,+
232.0,15.0,0,0,1,5.0,9.0,0.56,1.0,0.0,2.0,0.5172991071428572,+
233.0,13.0,0,0,1,3.0,9.0,0.33,1.0,0.0,2.0,0.6666666666666667,+
234.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.56015625,+
235.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.5476190476190477,+
236.0,18.0,1,0,1,5.0,11.0,0.45,2.0,0.0,3.0,0.675,+
237.0,16.0,1,0,0,5.0,8.0,0.62,2.0,1.0,3.0,0.5252525252525253,-
238.0,13.0,0,0,1,4.0,8.0,0.5,1.0,0.0,2.0,0.5520833333333333,+
239.0,15.0,0,0,1,6.0,8.0,0.75,1.0,0.0,2.0,0.41015625,+
240.0,13.0,0,0,1,3.0,9.0,0.33,1.0,0.0,2.0,0.6666666666666667,+
241.0,14.0,1,0,0,5.0,8.0,0.62,1.0,0.0,2.0,0.7142857142857143,-
242.0,16.0,1,0,0,5.0,10.0,0.5,1.0,0.0,2.0,0.4553191489361702,-
244.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.5692471590909092,+
245.0,18.0,1,0,0,5.0,10.0,0.5,2.0,1.0,3.0,0.4108747044917258,-
246.0,17.0,0,0,0,6.0,10.0,0.6,1.0,0.0,2.0,0.5219858156028369,-
247.0,11.0,0,0,0,3.0,7.0,0.43,1.0,0.0,2.0,0.6590909090909091,-
248.0,13.0,0,0,0,4.0,8.0,0.5,1.0,0.0,2.0,0.47999035679845703,-
250.0,12.0,1,0,0,3.0,8.0,0.38,1.0,0.0,2.0,0.7222222222222222,-
251.0,17.0,0,0,0,5.0,11.0,0.45,1.0,0.0,2.0,0.4053191489361702,-
252.0,14.0,1,0,0,5.0,6.0,0.83,2.0,1.0,3.0,0.4368131868131868,-
253.0,13.0,0,0,0,4.0,8.0,0.5,1.0,0.0,2.0,0.5437158469945355,-
254.0,15.0,0,0,0,4.0,10.0,0.4,1.0,0.0,2.0,0.5833333333333334,-
255.0,16.0,1,0,0,4.0,9.0,0.44,2.0,1.0,3.0,0.5252525252525253,-
256.0,14.0,1,0,0,4.0,9.0,0.44,1.0,0.0,2.0,0.41742654508611954,-
257.0,16.0,1,0,1,5.0,8.0,0.62,2.0,1.0,3.0,0.4274193548387097,+
258.0,17.0,0,0,1,8.0,8.0,1.0,1.0,0.0,2.0,0.5,+
259.0,12.0,1,0,1,3.0,8.0,0.38,1.0,0.0,2.0,0.3946808510638298,+
260.0,12.0,1,0,1,7.0,4.0,1.75,1.0,0.0,2.0,0.3946808510638298,+
261.0,12.0,1,0,1,6.0,5.0,1.2,1.0,0.0,2.0,0.2161094224924012,+
263.0,13.0,0,0,0,4.0,8.0,0.5,1.0,0.0,2.0,0.6270491803278688,-
264.0,20.0,1,0,0,6.0,11.0,0.55,2.0,1.0,3.0,0.36751427088738975,-
266.0,15.0,0,0,0,5.0,9.0,0.56,1.0,0.0,2.0,0.42380952380952386,-
267.0,15.0,0,0,0,5.0,9.0,0.56,1.0,0.0,2.0,0.42380952380952386,-
268.0,17.0,0,0,1,4.0,10.0,0.4,2.0,1.0,3.0,0.3551724137931035,+
269.0,12.0,1,0,1,3.0,8.0,0.38,1.0,0.0,2.0,0.44468085106382976,+
270.0,11.0,0,0,1,3.0,7.0,0.43,1.0,0.0,2.0,0.5349999999999999,+
271.0,11.0,0,0,1,3.0,7.0,0.43,1.0,0.0,2.0,0.5488888888888889,+
272.0,15.0,0,0,1,3.0,9.0,0.33,2.0,1.0,3.0,0.55,+
275.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.5768229166666667,+
277.0,7.0,0,0,1,3.0,3.0,1.0,1.0,0.0,2.0,0.38095238095238093,+
280.0,13.0,0,0,1,4.0,8.0,0.5,1.0,0.0,2.0,0.5758928571428572,+
281.0,17.0,0,0,1,7.0,7.0,1.0,2.0,1.0,3.0,0.39583333333333337,+
282.0,13.0,0,0,1,5.0,7.0,0.71,1.0,0.0,2.0,0.5151515151515151,+
284.0,13.0,0,0,1,5.0,7.0,0.71,1.0,0.0,2.0,0.538961038961039,+
285.0,14.0,1,0,1,4.0,9.0,0.44,1.0,0.0,2.0,0.4375,+
286.0,14.0,1,0,1,4.0,9.0,0.44,1.0,0.0,2.0,0.4875,+
288.0,11.0,0,0,1,5.0,5.0,1.0,1.0,0.0,2.0,0.55,+
289.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.5832331730769231,+
290.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.5714285714285714,+
291.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.5892857142857143,+
294.0,13.0,0,0,0,4.0,8.0,0.5,1.0,0.0,2.0,0.6770491803278689,-
