@RELATION badges2

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE length NUMERIC
@ATTRIBUTE even_odd {0, 1}
@ATTRIBUTE first_char_vowel {0, 1}
@ATTRIBUTE second_char_vowel {0, 1}
@ATTRIBUTE vowels NUMERIC
@ATTRIBUTE consonants NUMERIC
@ATTRIBUTE vowel_consonant_ratio NUMERIC
@ATTRIBUTE spaces NUMERIC
@ATTRIBUTE dots NUMERIC
@ATTRIBUTE words NUMERIC
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE class {-, +}

@DATA
56.0,14.0,1,0,1,4.0,9.0,0.44,1.0,0.0,2.0,0.25490196078431376,+
57.0,17.0,0,0,1,6.0,10.0,0.6,1.0,0.0,2.0,0.3666666666666667,+
58.0,13.0,0,0,1,5.0,7.0,0.71,1.0,0.0,2.0,0.2619047619047619,+
59.0,16.0,1,0,1,5.0,10.0,0.5,1.0,0.0,2.0,0.33333333333333337,+
60.0,12.0,1,0,1,5.0,6.0,0.83,1.0,0.0,2.0,0.24170274170274172,+
61.0,12.0,1,0,1,4.0,5.0,0.8,2.0,1.0,3.0,0.34959349593495936,+
64.0,12.0,1,0,1,5.0,6.0,0.83,1.0,0.0,2.0,0.24170274170274172,+
66.0,12.0,1,0,0,4.0,7.0,0.57,1.0,0.0,2.0,0.37593984962406013,-
67.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.3358516483516483,+
68.0,18.0,1,1,1,4.0,9.0,0.44,3.0,2.0,4.0,0.4068627450980392,+
69.0,11.0,0,1,0,4.0,6.0,0.67,1.0,0.0,2.0,0.7467532467532467,-
70.0,12.0,1,1,0,4.0,7.0,0.57,1.0,0.0,2.0,0.4473684210526315,-
72.0,13.0,0,1,0,5.0,7.0,0.71,1.0,0.0,2.0,0.6985645933014354,-
73.0,13.0,0,1,0,5.0,7.0,0.71,1.0,0.0,2.0,0.6985645933014354,-
74.0,9.0,0,1,0,4.0,4.0,1.0,1.0,0.0,2.0,0.7467532467532467,-
75.0,16.0,1,1,0,6.0,9.0,0.67,1.0,0.0,2.0,0.6117021276595744,-
76.0,16.0,1,0,1,7.0,8.0,0.88,1.0,0.0,2.0,0.5,+
77.0,12.0,1,0,1,5.0,6.0,0.83,1.0,0.0,2.0,0.31746031746031744,+
78.0,17.0,0,0,1,4.0,10.0,0.4,2.0,1.0,3.0,0.39019607843137255,+
79.0,13.0,0,0,0,3.0,9.0,0.33,1.0,0.0,2.0,0.7092731829573935,-
80.0,14.0,1,0,1,3.0,8.0,0.38,2.0,1.0,3.0,0.38111888111888115,+
81.0,10.0,1,0,1,3.0,6.0,0.5,1.0,0.0,2.0,0.2782978723404255,+
83.0,17.0,0,0,1,6.0,8.0,0.75,2.0,1.0,3.0,0.44285714285714284,+
84.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.2782978723404255,+
85.0,14.0,1,0,1,4.0,7.0,0.57,2.0,1.0,3.0,0.3939393939393939,+
86.0,16.0,1,0,1,4.0,9.0,0.44,2.0,1.0,3.0,0.27224736048265463,+
87.0,17.0,0,0,0,5.0,11.0,0.45,1.0,0.0,2.0,0.4617021276595744,-
88.0,19.0,0,0,0,8.0,10.0,0.8,1.0,0.0,2.0,0.5283687943262411,-
89.0,10.0,1,0,1,3.0,6.0,0.5,1.0,0.0,2.0,0.3049645390070922,+
90.0,21.0,0,0,1,10.0,10.0,1.0,1.0,0.0,2.0,0.4928571428571429,+
91.0,14.0,1,0,1,4.0,9.0,0.44,1.0,0.0,2.0,0.25490196078431376,+
92.0,10.0,1,0,1,2.0,7.0,0.29,1.0,0.0,2.0,0.35258358662613976,+
93.0,14.0,1,0,1,6.0,7.0,0.86,1.0,0.0,2.0,0.4068627450980392,+
94.0,14.0,1,0,1,6.0,7.0,0.86,1.0,0.0,2.0,0.4068627450980392,+
96.0,11.0,0,0,1,3.0,7.0,0.43,1.0,0.0,2.0,0.2782978723404255,+
97.0,20.0,1,1,0,8.0,11.0,0.73,1.0,0.0,2.0,0.5666666666666667,-
98.0,18.0,1,0,0,5.0,10.0,0.5,2.0,1.0,3.0,0.625,-
99.0,13.0,0,0,0,3.0,6.0,0.5,2.0,2.0,3.0,0.5426065162907268,-
100.0,14.0,1,0,1,4.0,7.0,0.57,2.0,1.0,3.0,0.3939393939393939,+
101.0,11.0,0,0,1,3.0,7.0,0.43,1.0,0.0,2.0,0.2782978723404255,+
102.0,13.0,0,0,1,4.0,8.0,0.5,1.0,0.0,2.0,0.4017857142857143,+
103.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.2782978723404255,+
104.0,21.0,0,0,1,9.0,10.0,0.9,2.0,0.0,3.0,0.4928571428571429,+
105.0,18.0,1,0,1,7.0,10.0,0.7,1.0,0.0,2.0,0.4928571428571429,+
106.0,12.0,1,0,1,3.0,8.0,0.38,1.0,0.0,2.0,0.7081447963800904,+
107.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.3358516483516483,+
108.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.35185185185185186,+
109.0,9.0,0,0,1,2.0,6.0,0.33,1.0,0.0,2.0,0.5277777777777778,+
110.0,10.0,1,0,1,5.0,4.0,1.25,1.0,0.0,2.0,0.29000000000000004,+
111.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.4351851851851852,+
112.0,13.0,0,0,1,5.0,7.0,0.71,1.0,0.0,2.0,0.31746031746031744,+
113.0,18.0,1,0,1,5.0,12.0,0.42,1.0,0.0,2.0,0.5761904761904763,+
114.0,9.0,0,0,1,3.0,5.0,0.6,1.0,0.0,2.0,0.4160756501182033,+
115.0,12.0,1,0,1,3.0,8.0,0.38,1.0,0.0,2.0,0.7081447963800904,+
116.0,13.0,0,0,1,3.0,7.0,0.43,2.0,1.0,3.0,0.38111888111888115,+
117.0,12.0,1,0,1,3.0,6.0,0.5,2.0,1.0,3.0,0.34959349593495936,+
118.0,12.0,1,0,1,3.0,8.0,0.38,1.0,0.0,2.0,0.7081447963800904,+
119.0,15.0,0,0,1,4.0,10.0,0.4,1.0,0.0,2.0,0.2450980392156863,+
120.0,16.0,1,0,1,5.0,10.0,0.5,1.0,0.0,2.0,0.33333333333333337,+
121.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.48518518518518516,+
122.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.3983516483516483,+
125.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.5185185185185185,+
126.0,16.0,1,0,1,4.0,9.0,0.44,2.0,1.0,3.0,0.27224736048265463,+
127.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.5423280423280423,+
128.0,15.0,0,0,1,6.0,8.0,0.75,1.0,0.0,2.0,0.4068627450980392,+
130.0,12.0,1,0,1,4.0,5.0,0.8,2.0,1.0,3.0,0.34959349593495936,+
131.0,8.0,1,0,1,2.0,5.0,0.4,1.0,0.0,2.0,0.4160756501182033,+
132.0,17.0,0,0,1,5.0,11.0,0.45,1.0,0.0,2.0,0.5,+
133.0,10.0,1,0,1,4.0,5.0,0.8,1.0,0.0,2.0,0.34,+
134.0,13.0,0,0,1,6.0,6.0,1.0,1.0,0.0,2.0,0.35,+
135.0,8.0,1,0,1,2.0,5.0,0.4,1.0,0.0,2.0,0.4160756501182033,+
137.0,16.0,1,0,1,5.0,10.0,0.5,1.0,0.0,2.0,0.33333333333333337,+
138.0,15.0,0,0,0,4.0,8.0,0.5,2.0,1.0,3.0,0.5416666666666666,-
140.0,17.0,0,0,0,3.0,11.0,0.27,2.0,1.0,3.0,0.7,-
141.0,13.0,0,0,1,4.0,8.0,0.5,1.0,0.0,2.0,0.4017857142857143,+
142.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.3049645390070922,+
143.0,10.0,1,0,1,3.0,6.0,0.5,1.0,0.0,2.0,0.3882978723404255,+
144.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.5601851851851851,+
145.0,12.0,1,0,1,5.0,6.0,0.83,1.0,0.0,2.0,0.4007936507936508,+
147.0,14.0,1,0,1,4.0,9.0,0.44,1.0,0.0,2.0,0.33333333333333337,+
148.0,16.0,1,0,1,6.0,9.0,0.67,1.0,0.0,2.0,0.55,+
149.0,11.0,0,0,1,3.0,7.0,0.43,1.0,0.0,2.0,0.3049645390070922,+
150.0,14.0,1,0,1,6.0,7.0,0.86,1.0,0.0,2.0,0.4068627450980392,+
152.0,13.0,0,0,0,3.0,7.0,0.43,2.0,1.0,3.0,0.5666666666666667,-
153.0,12.0,1,0,1,5.0,6.0,0.83,1.0,0.0,2.0,0.4507936507936508,+
155.0,17.0,0,0,1,5.0,9.0,0.56,2.0,1.0,3.0,0.27224736048265463,+
156.0,15.0,0,0,1,4.0,10.0,0.4,1.0,0.0,2.0,0.32352941176470584,+
158.0,13.0,0,0,1,5.0,7.0,0.71,1.0,0.0,2.0,0.4007936507936508,+
159.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.4483516483516483,+
160.0,13.0,0,0,1,4.0,8.0,0.5,1.0,0.0,2.0,0.4642857142857143,+
161.0,16.0,1,0,1,4.0,11.0,0.36,1.0,0.0,2.0,0.4666666666666667,+
164.0,15.0,0,0,1,5.0,9.0,0.56,1.0,0.0,2.0,0.2450980392156863,+
165.0,13.0,0,0,1,4.0,8.0,0.5,1.0,0.0,2.0,0.5142857142857142,+
166.0,15.0,0,0,1,4.0,10.0,0.4,1.0,0.0,2.0,0.4068627450980392,+
167.0,13.0,0,0,1,5.0,6.0,0.83,2.0,0.0,3.0,0.2666666666666667,+
168.0,14.0,1,0,1,7.0,6.0,1.17,1.0,0.0,2.0,0.4068627450980392,+
169.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.48168498168498164,+
170.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.5054945054945055,+
171.0,19.0,0,0,1,7.0,9.0,0.78,2.0,1.0,3.0,0.4928571428571429,+
172.0,16.0,1,0,1,3.0,10.0,0.3,2.0,1.0,3.0,0.4068627450980392,+
173.0,18.0,1,0,1,6.0,9.0,0.67,2.0,1.0,3.0,0.6178571428571429,+
174.0,17.0,0,0,1,6.0,8.0,0.75,2.0,1.0,3.0,0.44285714285714284,+
175.0,18.0,1,0,1,7.0,8.0,0.88,2.0,1.0,3.0,0.44285714285714284,+
176.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.5233516483516483,+
177.0,15.0,0,0,1,5.0,9.0,0.56,1.0,0.0,2.0,0.32352941176470584,+
178.0,15.0,0,0,1,5.0,9.0,0.56,1.0,0.0,2.0,0.4068627450980392,+
179.0,17.0,0,0,1,5.0,9.0,0.56,2.0,1.0,3.0,0.27224736048265463,+
180.0,18.0,1,0,1,7.0,8.0,0.88,3.0,0.0,4.0,0.44285714285714284,+
181.0,13.0,0,0,1,5.0,7.0,0.71,1.0,0.0,2.0,0.4507936507936508,+
182.0,12.0,1,0,1,6.0,5.0,1.2,1.0,0.0,2.0,0.24170274170274172,+
183.0,10.0,1,0,1,3.0,6.0,0.5,1.0,0.0,2.0,0.4382978723404255,+
184.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.5740740740740741,+
185.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.5851851851851853,+
186.0,15.0,0,0,0,5.0,9.0,0.56,1.0,0.0,2.0,0.3713286713286713,-
187.0,13.0,0,0,1,4.0,8.0,0.5,1.0,0.0,2.0,0.5476190476190477,+
188.0,9.0,0,0,1,5.0,3.0,1.67,1.0,0.0,2.0,0.5,+
189.0,18.0,1,0,1,7.0,10.0,0.7,1.0,0.0,2.0,0.4928571428571429,+
190.0,10.0,1,0,1,4.0,5.0,0.8,1.0,0.0,2.0,0.34,+
192.0,16.0,1,0,1,6.0,9.0,0.67,1.0,0.0,2.0,0.55,+
194.0,16.0,1,0,1,7.0,8.0,0.88,1.0,0.0,2.0,0.5,+
195.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.3882978723404255,+
196.0,15.0,0,0,1,5.0,9.0,0.56,1.0,0.0,2.0,0.4568627450980392,+
197.0,10.0,1,1,0,4.0,5.0,0.8,1.0,0.0,2.0,0.7467532467532467,-
199.0,15.0,0,0,1,4.0,10.0,0.4,1.0,0.0,2.0,0.4568627450980392,+
201.0,11.0,0,0,1,3.0,7.0,0.43,1.0,0.0,2.0,0.3882978723404255,+
203.0,17.0,0,0,1,3.0,11.0,0.27,2.0,1.0,3.0,0.5,+
204.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.5942760942760943,+
205.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.4382978723404255,+
206.0,12.0,1,0,1,5.0,6.0,0.83,1.0,0.0,2.0,0.48412698412698413,+
207.0,16.0,1,0,1,4.0,9.0,0.44,2.0,1.0,3.0,0.32352941176470584,+
209.0,9.0,0,0,0,2.0,6.0,0.33,1.0,0.0,2.0,0.7777777777777777,-
210.0,11.0,0,0,0,3.0,7.0,0.43,1.0,0.0,2.0,0.7515151515151515,-
211.0,16.0,1,0,0,6.0,9.0,0.67,1.0,0.0,2.0,0.6117021276595744,-
212.0,19.0,0,0,0,6.0,12.0,0.5,1.0,0.0,2.0,0.5283687943262411,-
214.0,13.0,0,0,0,4.0,6.0,0.67,2.0,1.0,3.0,0.5426065162907268,-
215.0,14.0,1,0,1,4.0,9.0,0.44,1.0,0.0,2.0,0.4166666666666667,+
217.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.5372405372405372,+
219.0,18.0,1,0,1,7.0,8.0,0.88,2.0,1.0,3.0,0.44285714285714284,+
220.0,17.0,0,0,1,4.0,10.0,0.4,2.0,1.0,3.0,0.39019607843137255,+
222.0,15.0,0,0,1,4.0,8.0,0.5,2.0,1.0,3.0,0.42727272727272725,+
225.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.6018518518518519,+
226.0,17.0,0,0,1,6.0,10.0,0.6,1.0,0.0,2.0,0.3666666666666667,+
228.0,10.0,1,0,1,4.0,5.0,0.8,1.0,0.0,2.0,0.3666666666666667,+
230.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.6082621082621082,+
231.0,16.0,1,0,1,5.0,10.0,0.5,1.0,0.0,2.0,0.4166666666666667,+
232.0,15.0,0,0,1,5.0,9.0,0.56,1.0,0.0,2.0,0.49019607843137253,+
234.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.5483516483516484,+
235.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.4716312056737588,+
236.0,18.0,1,0,1,5.0,11.0,0.45,2.0,0.0,3.0,0.5761904761904763,+
237.0,16.0,1,0,0,5.0,8.0,0.62,2.0,1.0,3.0,0.5666666666666667,-
239.0,15.0,0,0,1,6.0,8.0,0.75,1.0,0.0,2.0,0.4068627450980392,+
240.0,13.0,0,0,1,3.0,9.0,0.33,1.0,0.0,2.0,0.8035714285714286,+
241.0,14.0,1,0,0,5.0,8.0,0.62,1.0,0.0,2.0,0.6785714285714286,-
242.0,16.0,1,0,0,5.0,10.0,0.5,1.0,0.0,2.0,0.4617021276595744,-
243.0,12.0,1,0,0,4.0,7.0,0.57,1.0,0.0,2.0,0.5426065162907268,-
244.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.5574425574425574,+
247.0,11.0,0,0,0,3.0,7.0,0.43,1.0,0.0,2.0,0.7515151515151515,-
248.0,13.0,0,0,0,4.0,8.0,0.5,1.0,0.0,2.0,0.5796435533277638,-
249.0,13.0,0,0,0,4.0,8.0,0.5,1.0,0.0,2.0,0.5796435533277638,-
250.0,12.0,1,0,0,3.0,8.0,0.38,1.0,0.0,2.0,0.5759398496240602,-
251.0,17.0,0,0,0,5.0,11.0,0.45,1.0,0.0,2.0,0.4617021276595744,-
253.0,13.0,0,0,0,4.0,8.0,0.5,1.0,0.0,2.0,0.5796435533277638,-
254.0,15.0,0,0,0,4.0,10.0,0.4,1.0,0.0,2.0,0.5833333333333334,-
255.0,16.0,1,0,0,4.0,9.0,0.44,2.0,1.0,3.0,0.5666666666666667,-
256.0,14.0,1,0,0,4.0,9.0,0.44,1.0,0.0,2.0,0.38269230769230766,-
258.0,17.0,0,0,1,8.0,8.0,1.0,1.0,0.0,2.0,0.5,+
261.0,12.0,1,0,1,6.0,5.0,1.2,1.0,0.0,2.0,0.24170274170274172,+
262.0,18.0,1,0,0,6.0,9.0,0.67,2.0,1.0,3.0,0.625,-
264.0,20.0,1,0,0,6.0,11.0,0.55,2.0,1.0,3.0,0.48670212765957444,-
265.0,19.0,0,0,0,4.0,12.0,0.33,2.0,1.0,3.0,0.48670212765957444,-
266.0,15.0,0,0,0,5.0,9.0,0.56,1.0,0.0,2.0,0.3713286713286713,-
267.0,15.0,0,0,0,5.0,9.0,0.56,1.0,0.0,2.0,0.5303030303030303,-
268.0,17.0,0,0,1,4.0,10.0,0.4,2.0,1.0,3.0,0.39019607843137255,+
270.0,11.0,0,0,1,3.0,7.0,0.43,1.0,0.0,2.0,0.4382978723404255,+
271.0,11.0,0,0,1,3.0,7.0,0.43,1.0,0.0,2.0,0.4716312056737588,+
272.0,15.0,0,0,1,3.0,9.0,0.33,2.0,1.0,3.0,0.4772727272727273,+
273.0,20.0,1,0,1,8.0,11.0,0.73,1.0,0.0,2.0,0.4928571428571429,+
274.0,12.0,1,1,0,5.0,6.0,0.83,1.0,0.0,2.0,0.5426065162907268,-
276.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.49544072948328266,+
277.0,7.0,0,0,1,3.0,3.0,1.0,1.0,0.0,2.0,0.4160756501182033,+
278.0,13.0,0,0,1,3.0,7.0,0.43,2.0,1.0,3.0,0.38111888111888115,+
279.0,11.0,0,0,1,5.0,4.0,1.25,2.0,0.0,3.0,0.31666666666666665,+
280.0,13.0,0,0,1,4.0,8.0,0.5,1.0,0.0,2.0,0.5714285714285714,+
281.0,17.0,0,0,1,7.0,7.0,1.0,2.0,1.0,3.0,0.44285714285714284,+
282.0,13.0,0,0,1,5.0,7.0,0.71,1.0,0.0,2.0,0.48412698412698413,+
283.0,15.0,0,0,1,5.0,9.0,0.56,1.0,0.0,2.0,0.5140056022408963,+
284.0,13.0,0,0,1,5.0,7.0,0.71,1.0,0.0,2.0,0.5079365079365079,+
287.0,12.0,1,0,0,4.0,7.0,0.57,1.0,0.0,2.0,0.6259398496240601,-
288.0,11.0,0,0,1,5.0,5.0,1.0,1.0,0.0,2.0,0.29000000000000004,+
289.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.565018315018315,+
290.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.5132978723404256,+
292.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.6137566137566137,+
293.0,15.0,0,0,1,7.0,7.0,1.0,1.0,0.0,2.0,0.4068627450980392,+
294.0,13.0,0,0,0,4.0,8.0,0.5,1.0,0.0,2.0,0.6259398496240601,-
