@RELATION badges2

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE length NUMERIC
@ATTRIBUTE even_odd {0, 1}
@ATTRIBUTE first_char_vowel {0, 1}
@ATTRIBUTE second_char_vowel {0, 1}
@ATTRIBUTE vowels NUMERIC
@ATTRIBUTE consonants NUMERIC
@ATTRIBUTE vowel_consonant_ratio NUMERIC
@ATTRIBUTE spaces NUMERIC
@ATTRIBUTE dots NUMERIC
@ATTRIBUTE words NUMERIC
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE class {-, +}

@DATA
169.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.47916666666666663,+
170.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.5029761904761905,+
171.0,19.0,0,0,1,7.0,9.0,0.78,2.0,1.0,3.0,0.2529239766081871,+
172.0,16.0,1,0,1,3.0,10.0,0.3,2.0,1.0,3.0,0.3039906103286385,+
173.0,18.0,1,0,1,6.0,9.0,0.67,2.0,1.0,3.0,0.3055555555555556,+
174.0,17.0,0,0,1,6.0,8.0,0.75,2.0,1.0,3.0,0.22798066595059077,+
175.0,18.0,1,0,1,7.0,8.0,0.88,2.0,1.0,3.0,0.2973684210526316,+
176.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.5208333333333333,+
177.0,15.0,0,0,1,5.0,9.0,0.56,1.0,0.0,2.0,0.4143835616438356,+
181.0,13.0,0,0,1,5.0,7.0,0.71,1.0,0.0,2.0,0.5249999999999999,+
182.0,12.0,1,0,1,6.0,5.0,1.2,1.0,0.0,2.0,0.31884057971014496,+
183.0,10.0,1,0,1,3.0,6.0,0.5,1.0,0.0,2.0,0.300709219858156,+
184.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.49118541033434654,+
186.0,15.0,0,0,0,5.0,9.0,0.56,1.0,0.0,2.0,0.7063492063492064,-
188.0,9.0,0,0,1,5.0,3.0,1.67,1.0,0.0,2.0,0.41666666666666663,+
189.0,18.0,1,0,1,7.0,10.0,0.7,1.0,0.0,2.0,0.3855072463768116,+
190.0,10.0,1,0,1,4.0,5.0,0.8,1.0,0.0,2.0,0.31884057971014496,+
191.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.5090425531914894,+
192.0,16.0,1,0,1,6.0,9.0,0.67,1.0,0.0,2.0,0.41666666666666663,+
193.0,19.0,0,0,1,8.0,10.0,0.8,1.0,0.0,2.0,0.5,+
194.0,16.0,1,0,1,7.0,8.0,0.88,1.0,0.0,2.0,0.3666666666666667,+
195.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.33333333333333337,+
196.0,15.0,0,0,1,5.0,9.0,0.56,1.0,0.0,2.0,0.4643835616438356,+
198.0,14.0,1,1,0,6.0,6.0,1.0,2.0,0.0,3.0,0.49001536098310294,-
199.0,15.0,0,0,1,4.0,10.0,0.4,1.0,0.0,2.0,0.4143835616438356,+
200.0,13.0,0,0,1,5.0,7.0,0.71,1.0,0.0,2.0,0.5583333333333333,+
202.0,18.0,1,0,1,6.0,9.0,0.67,2.0,1.0,3.0,0.3055555555555556,+
203.0,17.0,0,0,1,3.0,11.0,0.27,2.0,1.0,3.0,0.7083333333333333,+
204.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.5229314420803783,+
206.0,12.0,1,0,1,5.0,6.0,0.83,1.0,0.0,2.0,0.5,+
207.0,16.0,1,0,1,4.0,9.0,0.44,2.0,1.0,3.0,0.3039906103286385,+
208.0,14.0,1,0,1,4.0,9.0,0.44,1.0,0.0,2.0,0.4791666666666667,+
210.0,11.0,0,0,0,3.0,7.0,0.43,1.0,0.0,2.0,0.5357142857142857,-
211.0,16.0,1,0,0,6.0,9.0,0.67,1.0,0.0,2.0,0.49642857142857144,-
212.0,19.0,0,0,0,6.0,12.0,0.5,1.0,0.0,2.0,0.39929078014184394,-
213.0,18.0,1,0,0,4.0,11.0,0.36,2.0,1.0,3.0,0.3659574468085106,-
214.0,13.0,0,0,0,4.0,6.0,0.67,2.0,1.0,3.0,0.6209677419354839,-
215.0,14.0,1,0,1,4.0,9.0,0.44,1.0,0.0,2.0,0.5291666666666667,+
216.0,15.0,0,0,1,5.0,9.0,0.56,1.0,0.0,2.0,0.4977168949771689,+
217.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.5347222222222222,+
218.0,11.0,0,0,1,3.0,7.0,0.43,1.0,0.0,2.0,0.300709219858156,+
219.0,18.0,1,0,1,7.0,8.0,0.88,2.0,1.0,3.0,0.2973684210526316,+
220.0,17.0,0,0,1,4.0,10.0,0.4,2.0,1.0,3.0,0.35,+
221.0,15.0,0,0,1,4.0,8.0,0.5,2.0,1.0,3.0,0.3039906103286385,+
222.0,15.0,0,0,1,4.0,8.0,0.5,2.0,1.0,3.0,0.3873239436619718,+
223.0,14.0,1,0,1,4.0,7.0,0.57,2.0,1.0,3.0,0.3873239436619718,+
224.0,15.0,0,0,1,5.0,9.0,0.56,1.0,0.0,2.0,0.5215264187866928,+
225.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.5340425531914894,+
226.0,17.0,0,0,1,6.0,10.0,0.6,1.0,0.0,2.0,0.4166666666666667,+
227.0,13.0,0,0,1,6.0,6.0,1.0,1.0,0.0,2.0,0.6022727272727273,+
229.0,16.0,1,0,1,4.0,9.0,0.44,2.0,1.0,3.0,0.3873239436619718,+
231.0,16.0,1,0,1,5.0,10.0,0.5,1.0,0.0,2.0,0.3666666666666667,+
233.0,13.0,0,0,1,3.0,9.0,0.33,1.0,0.0,2.0,0.45238095238095233,+
235.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.4166666666666667,+
236.0,18.0,1,0,1,5.0,11.0,0.45,2.0,0.0,3.0,0.33333333333333337,+
238.0,13.0,0,0,1,4.0,8.0,0.5,1.0,0.0,2.0,0.5357142857142857,+
240.0,13.0,0,0,1,3.0,9.0,0.33,1.0,0.0,2.0,0.45238095238095233,+
242.0,16.0,1,0,0,5.0,10.0,0.5,1.0,0.0,2.0,0.49642857142857144,-
243.0,12.0,1,0,0,4.0,7.0,0.57,1.0,0.0,2.0,0.5137844611528822,-
244.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.5458333333333334,+
245.0,18.0,1,0,0,5.0,10.0,0.5,2.0,1.0,3.0,0.3659574468085106,-
246.0,17.0,0,0,0,6.0,10.0,0.6,1.0,0.0,2.0,0.49642857142857144,-
248.0,13.0,0,0,0,4.0,8.0,0.5,1.0,0.0,2.0,0.5066889632107023,-
249.0,13.0,0,0,0,4.0,8.0,0.5,1.0,0.0,2.0,0.5579710144927537,-
252.0,14.0,1,0,0,5.0,6.0,0.83,2.0,1.0,3.0,0.49001536098310294,-
253.0,13.0,0,0,0,4.0,8.0,0.5,1.0,0.0,2.0,0.6413043478260869,-
256.0,14.0,1,0,0,4.0,9.0,0.44,1.0,0.0,2.0,0.6185770750988142,-
257.0,16.0,1,0,1,5.0,8.0,0.62,2.0,1.0,3.0,0.3873239436619718,+
258.0,17.0,0,0,1,8.0,8.0,1.0,1.0,0.0,2.0,0.5,+
259.0,12.0,1,0,1,3.0,8.0,0.38,1.0,0.0,2.0,0.39285714285714285,+
260.0,12.0,1,0,1,7.0,4.0,1.75,1.0,0.0,2.0,0.33333333333333337,+
262.0,18.0,1,0,0,6.0,9.0,0.67,2.0,1.0,3.0,0.6590909090909091,-
263.0,13.0,0,0,0,4.0,8.0,0.5,1.0,0.0,2.0,0.691304347826087,-
265.0,19.0,0,0,0,4.0,12.0,0.33,2.0,1.0,3.0,0.3659574468085106,-
266.0,15.0,0,0,0,5.0,9.0,0.56,1.0,0.0,2.0,0.7063492063492064,-
268.0,17.0,0,0,1,4.0,10.0,0.4,2.0,1.0,3.0,0.41666666666666663,+
269.0,12.0,1,0,1,3.0,8.0,0.38,1.0,0.0,2.0,0.44285714285714284,+
270.0,11.0,0,0,1,3.0,7.0,0.43,1.0,0.0,2.0,0.3840425531914894,+
271.0,11.0,0,0,1,3.0,7.0,0.43,1.0,0.0,2.0,0.4340425531914894,+
272.0,15.0,0,0,1,3.0,9.0,0.33,2.0,1.0,3.0,0.3039906103286385,+
273.0,20.0,1,0,1,8.0,11.0,0.73,1.0,0.0,2.0,0.3855072463768116,+
274.0,12.0,1,1,0,5.0,6.0,0.83,1.0,0.0,2.0,0.6785714285714286,-
275.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.5549242424242424,+
276.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.4666666666666667,+
277.0,7.0,0,0,1,3.0,3.0,1.0,1.0,0.0,2.0,0.4340425531914894,+
278.0,13.0,0,0,1,3.0,7.0,0.43,2.0,1.0,3.0,0.6333333333333333,+
279.0,11.0,0,0,1,5.0,4.0,1.25,2.0,0.0,3.0,0.5,+
281.0,17.0,0,0,1,7.0,7.0,1.0,2.0,1.0,3.0,0.36403508771929827,+
282.0,13.0,0,0,1,5.0,7.0,0.71,1.0,0.0,2.0,0.5821428571428571,+
283.0,15.0,0,0,1,5.0,9.0,0.56,1.0,0.0,2.0,0.5393835616438356,+
284.0,13.0,0,0,1,5.0,7.0,0.71,1.0,0.0,2.0,0.6,+
285.0,14.0,1,0,1,4.0,9.0,0.44,1.0,0.0,2.0,0.5625,+
286.0,14.0,1,0,1,4.0,9.0,0.44,1.0,0.0,2.0,0.5863095238095238,+
287.0,12.0,1,0,0,4.0,7.0,0.57,1.0,0.0,2.0,0.5614035087719298,-
289.0,14.0,1,0,1,5.0,8.0,0.62,1.0,0.0,2.0,0.5625,+
291.0,11.0,0,0,1,4.0,6.0,0.67,1.0,0.0,2.0,0.5,+
292.0,12.0,1,0,1,4.0,7.0,0.57,1.0,0.0,2.0,0.5431334622823984,+
293.0,15.0,0,0,1,7.0,7.0,1.0,1.0,0.0,2.0,0.3125,+
294.0,13.0,0,0,0,4.0,8.0,0.5,1.0,0.0,2.0,0.7246376811594203,-
