% 1. Title: Balance Scale Weight & Distance Database
%
% 2. Source Information:
%    (a) Source: Generated to model psychological experiments reported
% 		by Siegler, R. S. (1976).  Three Aspects of Cognitive
% 		Development.  Cognitive Psychology, 8, 481-520.
%    (b) Donor: Tim Hume (hume@ics.uci.edu)
%    (c) Date: 22 April 1994
%
% 3. Past Usage: (possibly different formats of this data)
%   - Publications
% 	1. Klahr, D., & Siegler, R.S. (1978).  The Representation of
% 	   Children's Knowledge.  In H. W. Reese & L. P. Lipsitt (Eds.),
% 	   Advances in Child Development and Behavior, pp. 61-116.  New
% 	   York: Academic Press
% 	2. Langley,P. (1987).  A General Theory of Discrimination
% 	   Learning.  In D. Klahr, P. Langley, & R. Neches (Eds.),
% 	   Production System Models of Learning and Development, pp.
% 	   99-161. Cambridge, MA: MIT Press
% 	3. Newell, A. (1990).  Unified Theories of Cognition.
% 	   Cambridge, MA: Harvard University Press
% 	4. McClelland, J.L. (1988).  Parallel Distibuted Processing:
% 	   Implications for Cognition and Development.  Technical
% 	   Report AIP-47, Department of Psychology, Carnegie-Mellon
% 	   University
% 	5. Shultz, T., Mareschal, D., & Schmidt, W. (1994).  Modeling
% 	   Cognitive Development on Balance Scale Phenomena. Machine
% 	   Learning, Vol. 16, pp. 59-88.
%
% 4. Relevant Information:
% 	This data set was generated to model psychological
% 	experimental results.  Each example is classified as having the
% 	balance scale tip to the right, tip to the left, or be
% 	balanced.  The attributes are the left weight, the left
% 	distance, the right weight, and the right distance.  The
% 	correct way to find the class is the greater of
% 	(left-distance * left-weight) and (right-distance *
% 	right-weight).  If they are equal, it is balanced.
%
% 5. Number of Instances: 625 (49 balanced, 288 left, 288 right)
%
% 6. Number of Attributes: 4 (numeric) + class name = 5
%
% 7. Attribute Information:
% 	1. Class Name: 3 (L, B, R)
% 	2. Left-Weight: 5 (1, 2, 3, 4, 5)
% 	3. Left-Distance: 5 (1, 2, 3, 4, 5)
% 	4. Right-Weight: 5 (1, 2, 3, 4, 5)
% 	5. Right-Distance: 5 (1, 2, 3, 4, 5)
%
% 8. Missing Attribute Values:
% 	none
%
% 9. Class Distribution:
%   1. 46.08 percent are L
%   2. 07.84 percent are B
%   3. 46.08 percent are R
%
@RELATION balance-scale

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE left-weight REAL
@ATTRIBUTE left-distance REAL
@ATTRIBUTE right-weight REAL
@ATTRIBUTE right-distance REAL
@ATTRIBUTE class {L, B, R}

@DATA
101.0,1.0,5.0,1.0,2.0,L
103.0,1.0,5.0,1.0,4.0,L
104.0,1.0,5.0,1.0,5.0,B
107.0,1.0,5.0,2.0,3.0,R
108.0,1.0,5.0,2.0,4.0,R
109.0,1.0,5.0,2.0,5.0,R
110.0,1.0,5.0,3.0,1.0,L
111.0,1.0,5.0,3.0,2.0,R
112.0,1.0,5.0,3.0,3.0,R
113.0,1.0,5.0,3.0,4.0,R
114.0,1.0,5.0,3.0,5.0,R
115.0,1.0,5.0,4.0,1.0,L
116.0,1.0,5.0,4.0,2.0,R
117.0,1.0,5.0,4.0,3.0,R
118.0,1.0,5.0,4.0,4.0,R
119.0,1.0,5.0,4.0,5.0,R
120.0,1.0,5.0,5.0,1.0,B
122.0,1.0,5.0,5.0,3.0,R
123.0,1.0,5.0,5.0,4.0,R
124.0,1.0,5.0,5.0,5.0,R
125.0,2.0,1.0,1.0,1.0,L
126.0,2.0,1.0,1.0,2.0,B
127.0,2.0,1.0,1.0,3.0,R
129.0,2.0,1.0,1.0,5.0,R
131.0,2.0,1.0,2.0,2.0,R
132.0,2.0,1.0,2.0,3.0,R
133.0,2.0,1.0,2.0,4.0,R
135.0,2.0,1.0,3.0,1.0,R
136.0,2.0,1.0,3.0,2.0,R
137.0,2.0,1.0,3.0,3.0,R
139.0,2.0,1.0,3.0,5.0,R
140.0,2.0,1.0,4.0,1.0,R
141.0,2.0,1.0,4.0,2.0,R
142.0,2.0,1.0,4.0,3.0,R
143.0,2.0,1.0,4.0,4.0,R
144.0,2.0,1.0,4.0,5.0,R
145.0,2.0,1.0,5.0,1.0,R
146.0,2.0,1.0,5.0,2.0,R
147.0,2.0,1.0,5.0,3.0,R
148.0,2.0,1.0,5.0,4.0,R
149.0,2.0,1.0,5.0,5.0,R
150.0,2.0,2.0,1.0,1.0,L
151.0,2.0,2.0,1.0,2.0,L
152.0,2.0,2.0,1.0,3.0,L
154.0,2.0,2.0,1.0,5.0,R
155.0,2.0,2.0,2.0,1.0,L
157.0,2.0,2.0,2.0,3.0,R
158.0,2.0,2.0,2.0,4.0,R
159.0,2.0,2.0,2.0,5.0,R
162.0,2.0,2.0,3.0,3.0,R
163.0,2.0,2.0,3.0,4.0,R
164.0,2.0,2.0,3.0,5.0,R
167.0,2.0,2.0,4.0,3.0,R
168.0,2.0,2.0,4.0,4.0,R
169.0,2.0,2.0,4.0,5.0,R
170.0,2.0,2.0,5.0,1.0,R
171.0,2.0,2.0,5.0,2.0,R
172.0,2.0,2.0,5.0,3.0,R
173.0,2.0,2.0,5.0,4.0,R
174.0,2.0,2.0,5.0,5.0,R
175.0,2.0,3.0,1.0,1.0,L
176.0,2.0,3.0,1.0,2.0,L
177.0,2.0,3.0,1.0,3.0,L
179.0,2.0,3.0,1.0,5.0,L
180.0,2.0,3.0,2.0,1.0,L
181.0,2.0,3.0,2.0,2.0,L
182.0,2.0,3.0,2.0,3.0,B
183.0,2.0,3.0,2.0,4.0,R
184.0,2.0,3.0,2.0,5.0,R
185.0,2.0,3.0,3.0,1.0,L
186.0,2.0,3.0,3.0,2.0,B
188.0,2.0,3.0,3.0,4.0,R
190.0,2.0,3.0,4.0,1.0,L
192.0,2.0,3.0,4.0,3.0,R
193.0,2.0,3.0,4.0,4.0,R
194.0,2.0,3.0,4.0,5.0,R
195.0,2.0,3.0,5.0,1.0,L
196.0,2.0,3.0,5.0,2.0,R
197.0,2.0,3.0,5.0,3.0,R
198.0,2.0,3.0,5.0,4.0,R
199.0,2.0,3.0,5.0,5.0,R
202.0,2.0,4.0,1.0,3.0,L
203.0,2.0,4.0,1.0,4.0,L
204.0,2.0,4.0,1.0,5.0,L
207.0,2.0,4.0,2.0,3.0,L
208.0,2.0,4.0,2.0,4.0,B
209.0,2.0,4.0,2.0,5.0,R
210.0,2.0,4.0,3.0,1.0,L
211.0,2.0,4.0,3.0,2.0,L
212.0,2.0,4.0,3.0,3.0,R
213.0,2.0,4.0,3.0,4.0,R
215.0,2.0,4.0,4.0,1.0,L
218.0,2.0,4.0,4.0,4.0,R
219.0,2.0,4.0,4.0,5.0,R
220.0,2.0,4.0,5.0,1.0,L
221.0,2.0,4.0,5.0,2.0,R
222.0,2.0,4.0,5.0,3.0,R
223.0,2.0,4.0,5.0,4.0,R
224.0,2.0,4.0,5.0,5.0,R
225.0,2.0,5.0,1.0,1.0,L
226.0,2.0,5.0,1.0,2.0,L
227.0,2.0,5.0,1.0,3.0,L
228.0,2.0,5.0,1.0,4.0,L
229.0,2.0,5.0,1.0,5.0,L
231.0,2.0,5.0,2.0,2.0,L
232.0,2.0,5.0,2.0,3.0,L
233.0,2.0,5.0,2.0,4.0,L
234.0,2.0,5.0,2.0,5.0,B
235.0,2.0,5.0,3.0,1.0,L
236.0,2.0,5.0,3.0,2.0,L
238.0,2.0,5.0,3.0,4.0,R
239.0,2.0,5.0,3.0,5.0,R
242.0,2.0,5.0,4.0,3.0,R
244.0,2.0,5.0,4.0,5.0,R
245.0,2.0,5.0,5.0,1.0,L
247.0,2.0,5.0,5.0,3.0,R
248.0,2.0,5.0,5.0,4.0,R
249.0,2.0,5.0,5.0,5.0,R
250.0,3.0,1.0,1.0,1.0,L
253.0,3.0,1.0,1.0,4.0,R
254.0,3.0,1.0,1.0,5.0,R
255.0,3.0,1.0,2.0,1.0,L
256.0,3.0,1.0,2.0,2.0,R
257.0,3.0,1.0,2.0,3.0,R
258.0,3.0,1.0,2.0,4.0,R
259.0,3.0,1.0,2.0,5.0,R
260.0,3.0,1.0,3.0,1.0,B
261.0,3.0,1.0,3.0,2.0,R
262.0,3.0,1.0,3.0,3.0,R
263.0,3.0,1.0,3.0,4.0,R
264.0,3.0,1.0,3.0,5.0,R
265.0,3.0,1.0,4.0,1.0,R
266.0,3.0,1.0,4.0,2.0,R
267.0,3.0,1.0,4.0,3.0,R
268.0,3.0,1.0,4.0,4.0,R
271.0,3.0,1.0,5.0,2.0,R
272.0,3.0,1.0,5.0,3.0,R
274.0,3.0,1.0,5.0,5.0,R
275.0,3.0,2.0,1.0,1.0,L
277.0,3.0,2.0,1.0,3.0,L
278.0,3.0,2.0,1.0,4.0,L
279.0,3.0,2.0,1.0,5.0,L
280.0,3.0,2.0,2.0,1.0,L
281.0,3.0,2.0,2.0,2.0,L
283.0,3.0,2.0,2.0,4.0,R
284.0,3.0,2.0,2.0,5.0,R
285.0,3.0,2.0,3.0,1.0,L
286.0,3.0,2.0,3.0,2.0,B
287.0,3.0,2.0,3.0,3.0,R
289.0,3.0,2.0,3.0,5.0,R
290.0,3.0,2.0,4.0,1.0,L
291.0,3.0,2.0,4.0,2.0,R
292.0,3.0,2.0,4.0,3.0,R
293.0,3.0,2.0,4.0,4.0,R
294.0,3.0,2.0,4.0,5.0,R
296.0,3.0,2.0,5.0,2.0,R
297.0,3.0,2.0,5.0,3.0,R
298.0,3.0,2.0,5.0,4.0,R
299.0,3.0,2.0,5.0,5.0,R
300.0,3.0,3.0,1.0,1.0,L
301.0,3.0,3.0,1.0,2.0,L
302.0,3.0,3.0,1.0,3.0,L
303.0,3.0,3.0,1.0,4.0,L
304.0,3.0,3.0,1.0,5.0,L
305.0,3.0,3.0,2.0,1.0,L
306.0,3.0,3.0,2.0,2.0,L
307.0,3.0,3.0,2.0,3.0,L
309.0,3.0,3.0,2.0,5.0,R
310.0,3.0,3.0,3.0,1.0,L
311.0,3.0,3.0,3.0,2.0,L
312.0,3.0,3.0,3.0,3.0,B
314.0,3.0,3.0,3.0,5.0,R
317.0,3.0,3.0,4.0,3.0,R
318.0,3.0,3.0,4.0,4.0,R
319.0,3.0,3.0,4.0,5.0,R
320.0,3.0,3.0,5.0,1.0,L
321.0,3.0,3.0,5.0,2.0,R
322.0,3.0,3.0,5.0,3.0,R
323.0,3.0,3.0,5.0,4.0,R
324.0,3.0,3.0,5.0,5.0,R
325.0,3.0,4.0,1.0,1.0,L
326.0,3.0,4.0,1.0,2.0,L
327.0,3.0,4.0,1.0,3.0,L
328.0,3.0,4.0,1.0,4.0,L
329.0,3.0,4.0,1.0,5.0,L
331.0,3.0,4.0,2.0,2.0,L
332.0,3.0,4.0,2.0,3.0,L
333.0,3.0,4.0,2.0,4.0,L
334.0,3.0,4.0,2.0,5.0,L
335.0,3.0,4.0,3.0,1.0,L
336.0,3.0,4.0,3.0,2.0,L
338.0,3.0,4.0,3.0,4.0,B
340.0,3.0,4.0,4.0,1.0,L
341.0,3.0,4.0,4.0,2.0,L
342.0,3.0,4.0,4.0,3.0,B
344.0,3.0,4.0,4.0,5.0,R
347.0,3.0,4.0,5.0,3.0,R
348.0,3.0,4.0,5.0,4.0,R
349.0,3.0,4.0,5.0,5.0,R
350.0,3.0,5.0,1.0,1.0,L
352.0,3.0,5.0,1.0,3.0,L
353.0,3.0,5.0,1.0,4.0,L
354.0,3.0,5.0,1.0,5.0,L
355.0,3.0,5.0,2.0,1.0,L
356.0,3.0,5.0,2.0,2.0,L
357.0,3.0,5.0,2.0,3.0,L
358.0,3.0,5.0,2.0,4.0,L
359.0,3.0,5.0,2.0,5.0,L
360.0,3.0,5.0,3.0,1.0,L
361.0,3.0,5.0,3.0,2.0,L
362.0,3.0,5.0,3.0,3.0,L
363.0,3.0,5.0,3.0,4.0,L
365.0,3.0,5.0,4.0,1.0,L
367.0,3.0,5.0,4.0,3.0,L
369.0,3.0,5.0,4.0,5.0,R
370.0,3.0,5.0,5.0,1.0,L
373.0,3.0,5.0,5.0,4.0,R
374.0,3.0,5.0,5.0,5.0,R
375.0,4.0,1.0,1.0,1.0,L
376.0,4.0,1.0,1.0,2.0,L
377.0,4.0,1.0,1.0,3.0,L
380.0,4.0,1.0,2.0,1.0,L
382.0,4.0,1.0,2.0,3.0,R
383.0,4.0,1.0,2.0,4.0,R
384.0,4.0,1.0,2.0,5.0,R
386.0,4.0,1.0,3.0,2.0,R
388.0,4.0,1.0,3.0,4.0,R
390.0,4.0,1.0,4.0,1.0,B
393.0,4.0,1.0,4.0,4.0,R
394.0,4.0,1.0,4.0,5.0,R
395.0,4.0,1.0,5.0,1.0,R
396.0,4.0,1.0,5.0,2.0,R
398.0,4.0,1.0,5.0,4.0,R
399.0,4.0,1.0,5.0,5.0,R
400.0,4.0,2.0,1.0,1.0,L
402.0,4.0,2.0,1.0,3.0,L
403.0,4.0,2.0,1.0,4.0,L
404.0,4.0,2.0,1.0,5.0,L
405.0,4.0,2.0,2.0,1.0,L
407.0,4.0,2.0,2.0,3.0,L
410.0,4.0,2.0,3.0,1.0,L
411.0,4.0,2.0,3.0,2.0,L
412.0,4.0,2.0,3.0,3.0,R
414.0,4.0,2.0,3.0,5.0,R
415.0,4.0,2.0,4.0,1.0,L
416.0,4.0,2.0,4.0,2.0,B
417.0,4.0,2.0,4.0,3.0,R
419.0,4.0,2.0,4.0,5.0,R
420.0,4.0,2.0,5.0,1.0,L
421.0,4.0,2.0,5.0,2.0,R
422.0,4.0,2.0,5.0,3.0,R
423.0,4.0,2.0,5.0,4.0,R
424.0,4.0,2.0,5.0,5.0,R
425.0,4.0,3.0,1.0,1.0,L
426.0,4.0,3.0,1.0,2.0,L
428.0,4.0,3.0,1.0,4.0,L
429.0,4.0,3.0,1.0,5.0,L
430.0,4.0,3.0,2.0,1.0,L
431.0,4.0,3.0,2.0,2.0,L
432.0,4.0,3.0,2.0,3.0,L
433.0,4.0,3.0,2.0,4.0,L
434.0,4.0,3.0,2.0,5.0,L
436.0,4.0,3.0,3.0,2.0,L
437.0,4.0,3.0,3.0,3.0,L
438.0,4.0,3.0,3.0,4.0,B
440.0,4.0,3.0,4.0,1.0,L
441.0,4.0,3.0,4.0,2.0,L
442.0,4.0,3.0,4.0,3.0,B
444.0,4.0,3.0,4.0,5.0,R
445.0,4.0,3.0,5.0,1.0,L
446.0,4.0,3.0,5.0,2.0,L
447.0,4.0,3.0,5.0,3.0,R
448.0,4.0,3.0,5.0,4.0,R
449.0,4.0,3.0,5.0,5.0,R
450.0,4.0,4.0,1.0,1.0,L
451.0,4.0,4.0,1.0,2.0,L
452.0,4.0,4.0,1.0,3.0,L
453.0,4.0,4.0,1.0,4.0,L
456.0,4.0,4.0,2.0,2.0,L
457.0,4.0,4.0,2.0,3.0,L
462.0,4.0,4.0,3.0,3.0,L
463.0,4.0,4.0,3.0,4.0,L
464.0,4.0,4.0,3.0,5.0,L
465.0,4.0,4.0,4.0,1.0,L
467.0,4.0,4.0,4.0,3.0,L
468.0,4.0,4.0,4.0,4.0,B
469.0,4.0,4.0,4.0,5.0,R
470.0,4.0,4.0,5.0,1.0,L
472.0,4.0,4.0,5.0,3.0,L
473.0,4.0,4.0,5.0,4.0,R
477.0,4.0,5.0,1.0,3.0,L
478.0,4.0,5.0,1.0,4.0,L
479.0,4.0,5.0,1.0,5.0,L
480.0,4.0,5.0,2.0,1.0,L
481.0,4.0,5.0,2.0,2.0,L
482.0,4.0,5.0,2.0,3.0,L
483.0,4.0,5.0,2.0,4.0,L
485.0,4.0,5.0,3.0,1.0,L
486.0,4.0,5.0,3.0,2.0,L
487.0,4.0,5.0,3.0,3.0,L
488.0,4.0,5.0,3.0,4.0,L
490.0,4.0,5.0,4.0,1.0,L
493.0,4.0,5.0,4.0,4.0,L
494.0,4.0,5.0,4.0,5.0,B
495.0,4.0,5.0,5.0,1.0,L
496.0,4.0,5.0,5.0,2.0,L
497.0,4.0,5.0,5.0,3.0,L
499.0,4.0,5.0,5.0,5.0,R
500.0,5.0,1.0,1.0,1.0,L
501.0,5.0,1.0,1.0,2.0,L
503.0,5.0,1.0,1.0,4.0,L
505.0,5.0,1.0,2.0,1.0,L
506.0,5.0,1.0,2.0,2.0,L
507.0,5.0,1.0,2.0,3.0,R
509.0,5.0,1.0,2.0,5.0,R
511.0,5.0,1.0,3.0,2.0,R
512.0,5.0,1.0,3.0,3.0,R
513.0,5.0,1.0,3.0,4.0,R
514.0,5.0,1.0,3.0,5.0,R
515.0,5.0,1.0,4.0,1.0,L
516.0,5.0,1.0,4.0,2.0,R
517.0,5.0,1.0,4.0,3.0,R
518.0,5.0,1.0,4.0,4.0,R
519.0,5.0,1.0,4.0,5.0,R
522.0,5.0,1.0,5.0,3.0,R
523.0,5.0,1.0,5.0,4.0,R
524.0,5.0,1.0,5.0,5.0,R
525.0,5.0,2.0,1.0,1.0,L
526.0,5.0,2.0,1.0,2.0,L
527.0,5.0,2.0,1.0,3.0,L
529.0,5.0,2.0,1.0,5.0,L
530.0,5.0,2.0,2.0,1.0,L
531.0,5.0,2.0,2.0,2.0,L
532.0,5.0,2.0,2.0,3.0,L
533.0,5.0,2.0,2.0,4.0,L
535.0,5.0,2.0,3.0,1.0,L
537.0,5.0,2.0,3.0,3.0,L
539.0,5.0,2.0,3.0,5.0,R
540.0,5.0,2.0,4.0,1.0,L
541.0,5.0,2.0,4.0,2.0,L
545.0,5.0,2.0,5.0,1.0,L
547.0,5.0,2.0,5.0,3.0,R
548.0,5.0,2.0,5.0,4.0,R
549.0,5.0,2.0,5.0,5.0,R
550.0,5.0,3.0,1.0,1.0,L
551.0,5.0,3.0,1.0,2.0,L
552.0,5.0,3.0,1.0,3.0,L
554.0,5.0,3.0,1.0,5.0,L
556.0,5.0,3.0,2.0,2.0,L
557.0,5.0,3.0,2.0,3.0,L
558.0,5.0,3.0,2.0,4.0,L
559.0,5.0,3.0,2.0,5.0,L
563.0,5.0,3.0,3.0,4.0,L
565.0,5.0,3.0,4.0,1.0,L
567.0,5.0,3.0,4.0,3.0,L
569.0,5.0,3.0,4.0,5.0,R
570.0,5.0,3.0,5.0,1.0,L
571.0,5.0,3.0,5.0,2.0,L
573.0,5.0,3.0,5.0,4.0,R
574.0,5.0,3.0,5.0,5.0,R
575.0,5.0,4.0,1.0,1.0,L
576.0,5.0,4.0,1.0,2.0,L
578.0,5.0,4.0,1.0,4.0,L
579.0,5.0,4.0,1.0,5.0,L
580.0,5.0,4.0,2.0,1.0,L
582.0,5.0,4.0,2.0,3.0,L
583.0,5.0,4.0,2.0,4.0,L
584.0,5.0,4.0,2.0,5.0,L
585.0,5.0,4.0,3.0,1.0,L
586.0,5.0,4.0,3.0,2.0,L
587.0,5.0,4.0,3.0,3.0,L
588.0,5.0,4.0,3.0,4.0,L
589.0,5.0,4.0,3.0,5.0,L
590.0,5.0,4.0,4.0,1.0,L
591.0,5.0,4.0,4.0,2.0,L
592.0,5.0,4.0,4.0,3.0,L
593.0,5.0,4.0,4.0,4.0,L
594.0,5.0,4.0,4.0,5.0,B
595.0,5.0,4.0,5.0,1.0,L
596.0,5.0,4.0,5.0,2.0,L
597.0,5.0,4.0,5.0,3.0,L
598.0,5.0,4.0,5.0,4.0,B
599.0,5.0,4.0,5.0,5.0,R
600.0,5.0,5.0,1.0,1.0,L
601.0,5.0,5.0,1.0,2.0,L
602.0,5.0,5.0,1.0,3.0,L
603.0,5.0,5.0,1.0,4.0,L
604.0,5.0,5.0,1.0,5.0,L
605.0,5.0,5.0,2.0,1.0,L
606.0,5.0,5.0,2.0,2.0,L
608.0,5.0,5.0,2.0,4.0,L
610.0,5.0,5.0,3.0,1.0,L
611.0,5.0,5.0,3.0,2.0,L
612.0,5.0,5.0,3.0,3.0,L
613.0,5.0,5.0,3.0,4.0,L
615.0,5.0,5.0,4.0,1.0,L
616.0,5.0,5.0,4.0,2.0,L
617.0,5.0,5.0,4.0,3.0,L
618.0,5.0,5.0,4.0,4.0,L
620.0,5.0,5.0,5.0,1.0,L
621.0,5.0,5.0,5.0,2.0,L
623.0,5.0,5.0,5.0,4.0,L
624.0,5.0,5.0,5.0,5.0,B
